url,page_title,sub_title,introduction,summary_box,content,accordion
https://www.mobiliar.ch/die-mobiliar/ueber-uns/sponsoring-und-events,Sponsoring und Events,,,,,
https://www.mobiliar.ch/die-mobiliar/ueber-uns/minderheitsbeteiligungen-und-kooperationspartner,Minderheitsbeteiligungen und Kooperationspartner,,,,,
https://www.mobiliar.ch/hub/wohnen/kosten/umbauen-mit-kleinem-budget,,,,,,
https://www.mobiliar.ch/hub/wohnen/inspiration/neue-kueche,,,,,,
https://www.mobiliar.ch/hub/wohnen/planung/umbau-planen-anleitung,,,,,,
https://www.mobiliar.ch/hub/wohnen/kosten,,,,,,
https://www.mobiliar.ch/hub/wohnen/unser-haus,,,,,,
https://www.mobiliar.ch/hub/wohnen/umbau,,,,,,
https://www.mobiliar.ch/hub/wohnen/planung,,,,,,
https://www.mobiliar.ch/hub/wohnen/inspiration,,,,,,
https://www.mobiliar.ch/hub/wohnen/ratgeberartikel,,,,,,
https://www.mobiliar.ch/hub/wohnen/videoartikel,,,,,,
https://www.mobiliar.ch/hub/wohnen/unser-haus/unser-haus-making-of,,,,,,
https://www.mobiliar.ch/hub/wohnen/unserhaus/grosses-finale-in-fulenbach,,,,,,
